ggml_cuda_init: found 1 CUDA devices (Total VRAM: 45596 MiB):
  Device 0: NVIDIA L40S, compute capability 8.9, VMM: yes, VRAM: 45596 MiB

Computing statistics for /home/user1/workspace/bobchenyx/26-ICCAD/qwen3-imatrix-q8_0.gguf (384 tensors)

 Layer	       Tensor	          Σ(Act²)	  Min	            Max	           μ	   σ	 % Active	N	   Entropy	E (norm)	ZD	  CosSim
    17	39530	35760	38057	5893	3385	28054	42999	20279	5707	63379	15348	30027	6629	9736	37146	48790	40996	89308	90211	44783	32810	22582	13557	21911	6679	10390	28063	19856	5185	15670	15463	18497	28437	9769	15271	19824	62722	2139	5409	18309	3301	29922	25652	19365	22147	42928	24162	29320	9302	21236	24543	2990	21776	29017	24338	23652	1624	23897	32212	18634	13801	29080	45059	23255	38687	48924	38703	27955	62350	38577	14165	31917	21373	16712	10121	9798	4393	44232	22281	58552	6473	32995	60897	28461	42757	59847	25061	20335	15001	15910	10311	21374	36852	26056	7935	7962	3471	15226	21564	20912	29033	15596	45064	57358	13119	13522	124187	10971	23371	15551	44939	12242	109692	28960	4044	16627	13784	37180	19174	7888	47454	89916	4785	21588	18146	5311	21119	12106	3440640
    18	14625	15738	2254	27184	52273	22382	23474	76449	24688	34436	84593	4652	10076	39416	42482	8686	8399	23382	4697	19281	33375	36027	51886	67046	26317	18675	30339	33085	21048	42512	14191	10285	31914	18063	39802	25764	6772	12680	72891	33966	19065	21990	31943	6215	30861	13415	22035	13262	9190	19571	15582	33489	85536	2469	74123	25579	53477	10885	25436	27431	17262	26329	8177	53993	38232	19929	27745	18467	31365	11610	33841	25154	14177	10691	12879	33963	12893	18365	19529	50338	34261	29977	16432	9422	13762	44820	120834	35554	17653	33829	17541	21009	10727	29214	14671	6085	64671	43167	21922	14145	33463	24511	37232	40643	10322	35170	3755	27864	5698	44685	41617	26384	2550	31080	20866	28924	37052	1356	4999	27414	6359	17838	26113	18995	5716	14610	22137	51293	3440640
    19	29108	35771	27583	27275	28529	36991	11900	24325	18222	44734	13624	8771	19762	24895	17330	14425	5361	16742	8157	30889	87374	54684	10930	18028	39737	13597	77231	14357	31764	41475	20313	28849	35941	57806	16048	14193	28091	5765	35898	34439	5426	30283	4931	19843	29816	100060	23930	20174	103665	37360	17003	40977	15882	76266	4154	19394	20887	29381	29599	51523	15931	23494	28119	18230	22548	1588	24524	19257	23788	21607	12537	28445	24552	59059	34247	25486	2532	25576	33121	15661	7280	22451	52610	12181	3774	26395	14955	33166	38115	35416	12712	51059	31794	51197	34486	26351	12531	19550	19251	10425	46255	21061	921	15408	15139	21712	34414	34355	21440	8080	76670	14618	28384	22612	10350	43379	36660	38131	31123	24912	23882	2552	4218	24847	32387	14000	9307	16354	3440640
    20	1403	14550	23735	24778	26255	47442	16920	26488	73707	14733	11357	6957	2590	42749	29639	14122	21934	31439	20240	13096	17827	38787	50792	13845	27986	18319	10539	20128	22479	7090	23174	40343	28793	42081	27600	30792	34260	24955	96585	23154	44970	43854	6865	34363	66830	35982	12181	58519	11160	21618	12186	17443	14526	34942	32825	21097	37700	32201	18338	8187	31739	59235	17153	26519	30923	32046	25726	19160	17218	15540	31642	3867	45180	21605	33801	1609	14686	24469	8237	20056	62772	27842	18852	11214	37595	9997	64997	22206	19743	22989	71639	22498	11807	12148	43654	70573	12146	27174	16091	20329	23550	20140	16999	32450	25560	95328	26920	16167	23888	11823	44556	18424	4034	9733	25595	1937	37729	19316	4691	16989	8732	38447	63005	16630	46585	13447	8595	53243	3440640
    21	86574	89088	27847	28487	2734	40616	12088	46404	5480	37511	15040	6070	20104	30431	5786	8459	21171	37159	3717	6991	10236	7538	38641	20004	38290	37984	11224	12170	19755	12409	22408	30004	16734	41839	8222	62997	25013	52641	6099	8338	28229	16524	12190	31336	4578	16178	46918	7164	32115	34886	37695	25222	79046	5597	40523	17282	6743	23172	13923	41188	31568	44800	26882	3934	4919	42980	31635	4833	42991	52218	19397	55015	19685	14234	24697	13183	44941	9238	17185	33250	69397	80760	59889	21179	22575	31797	41970	11572	5626	28845	21290	19268	18014	29702	48219	11058	44356	79894	26692	96633	29001	3679	47322	39497	12805	30492	32232	6010	10543	1503	37833	53456	16392	32528	13482	3043	16688	22095	22325	4271	4822	20904	37997	3401	9412	37287	5486	45001	3440640
    22	9938	12877	17579	64326	27862	14050	3584	14258	6115	38773	28938	2136	22590	20728	24256	21271	32402	20630	75040	29782	22469	25282	6682	26535	9701	50092	48278	27796	14308	7976	61583	28072	18206	21701	4778	68508	27900	12459	2783	21465	45030	31072	4175	41667	25333	19457	7145	37231	9162	23133	35055	32810	88301	6093	5576	35783	29811	28458	22009	8827	5208	38121	34442	20477	65121	26328	15716	2925	38186	137439	25749	37130	11405	25200	31735	14082	79116	3829	36102	21326	26304	7674	48151	20638	6607	55582	18182	11249	24947	3025	26482	50169	10455	10893	49104	50497	30813	26488	82276	27708	11378	14877	8054	29954	33203	39978	22797	43298	32640	23223	33872	19800	66135	23023	3671	2535	10818	22700	5272	25593	49206	6552	9354	23964	47051	17421	19837	7716	3440640
    23	24442	26065	12908	45006	24663	18035	4712	36637	40681	5232	5053	3309	31525	21758	23321	8030	47741	7601	48679	10754	77561	46398	27580	39003	40465	45155	27057	10254	9975	45152	48207	7199	16329	49318	21019	11086	7662	26149	2234	28514	46807	16660	27761	70390	3855	24297	57075	24305	35382	38609	29310	15015	21624	22120	45825	29254	30511	19583	32341	72091	35261	39982	9663	26360	22030	8875	2295	24293	29746	33726	9999	39976	25629	40875	28858	6002	8136	3179	22569	33300	25415	18716	7383	3824	11007	37884	33088	24034	25498	21630	27268	23337	30642	25147	28679	25788	102058	50922	41777	47868	37800	45224	10697	30506	4758	92406	26496	78831	6968	14117	4108	23472	6760	8061	14516	77567	35171	4925	3237	25989	7397	9672	23294	3096	23953	38536	22501	2579	3440640
    24	31418	4435	65769	3100	30316	19917	19386	13993	26849	21997	18442	5577	18395	2872	60051	38764	7065	29867	7495	3291	11650	27684	69007	28478	26407	27772	31355	25387	8615	34498	22395	37706	58898	11009	49195	28852	21335	6122	39915	4787	41213	18125	76909	30731	21215	7437	111374	6274	1865	15155	16378	17507	52186	45081	5629	11481	21907	11134	29721	3548	11297	38833	14304	32206	37756	75236	16113	31875	33219	29596	4756	25736	21534	87765	14424	84161	34138	4193	14518	28500	46642	34171	38352	10782	2827	36495	26831	106423	26242	26104	19941	6974	22632	4109	22181	23727	35522	38080	8547	43342	44943	24912	38293	32695	1069	18815	3294	23092	15219	7553	25006	14254	48331	7238	23571	49670	16886	20468	36201	31038	21411	25736	5590	26941	24771	6918	27754	53951	3440640
    25	33926	18599	48033	17009	17221	22785	36282	42701	27613	19942	77354	6762	23338	7659	11773	41388	18098	4129	23098	22074	19936	20657	24325	14673	43119	8982	42444	12917	37368	33314	4218	10265	12380	25057	6354	8740	25407	3545	18580	31768	44695	27535	16995	5847	29412	75683	26727	23399	23386	25052	4013	5248	27514	4154	27525	26022	12405	34164	38701	60204	15893	44993	48855	13500	1312	30236	30806	23025	11137	2232	33043	101088	1874	77608	2813	47811	26053	28764	53322	35013	24681	24626	47217	24890	7116	18466	4272	6019	5930	27489	20294	96288	48055	22289	17938	32208	17158	7276	32073	26444	21914	102843	38898	31627	116887	16708	58737	16787	3643	41661	18354	1354	53634	24938	6996	17455	2191	24916	21433	4159	46236	25270	10559	43627	25179	20416	3758	37839	3440640
    26	17547	36827	9095	63994	53370	8191	40615	30698	36203	4269	22046	4057	17991	9498	34462	46362	24558	39339	31507	6818	29805	9741	57159	90896	12301	15265	26449	10437	24650	11470	23685	14082	29123	26931	88881	3876	19588	20693	55923	35410	23036	33640	14191	8559	88298	14660	4575	27083	36689	14668	23723	30920	8608	75933	3655	94438	31544	47870	14590	10679	38060	9985	38447	25271	35427	28484	32487	28863	27851	34268	1935	39863	7372	27940	17556	50845	83098	7291	6290	28317	31531	20490	35242	2820	18762	24115	53368	18586	11068	9273	12922	8512	51447	9319	9487	27617	14094	10925	18305	70292	35517	47858	33041	1703	9904	25249	29708	20266	21398	14724	59371	27293	41070	3825	17054	64665	6454	18337	8472	22752	29993	7416	27397	31810	22559	14725	16584	2499	3440640
    27	49341	85110	26942	49773	9043	9354	59920	75223	96730	21150	9923	21127	4323	6880	12676	4928	78940	73522	24634	14789	26489	3381	1997	25446	7351	47743	9097	6908	24617	27566	20202	8521	52918	10285	30894	25089	13789	27066	16431	17500	66081	31256	36132	26957	2386	29344	28083	21697	14661	37156	17984	27240	24297	9679	19839	41746	27714	25163	29964	8302	23040	40130	24226	8039	6344	13148	47582	4157	6206	33282	34381	22520	19211	2734	25124	26035	18066	56852	27466	5379	22408	11728	88308	13678	14790	32669	33595	32195	4821	57922	21187	78937	22215	42002	39155	54481	30518	25007	70351	4203	27202	36711	23179	8217	16410	12747	22655	9532	4078	23491	17610	6956	14125	31413	20468	12563	26928	11434	10778	8765	55743	61420	12801	38144	3172	35600	38904	42203	3440640
    28	25908	16757	3182	3292	17503	23961	15455	19735	28142	21843	5689	37938	8610	31742	51548	22158	42467	3847	37400	20815	23419	21951	7721	17592	29637	3984	37160	16232	20443	28648	64553	27495	48084	21012	10152	51757	6755	45596	27343	32108	24871	15807	26788	30465	36364	43691	6839	25389	40927	5034	39184	26527	48665	17104	15003	17670	6652	30034	8241	36799	19175	29928	26235	10218	11115	54066	3847	40321	16806	6300	10090	3107	19311	18426	8889	71021	28158	25762	107420	77104	87318	34749	27451	54769	40997	24404	4410	3328	3825	49186	21816	13054	28340	44878	36598	4559	2599	15867	18055	27831	21246	39082	60636	31237	4180	44349	21999	6780	36690	21258	32974	13477	21894	33343	50330	26314	3218	72791	2251	23819	24594	23003	10781	42611	30552	24939	45164	58107	3440640
    29	32766	61212	35195	7547	2672	24045	41164	22168	6045	58320	28232	25377	6580	13321	32132	39408	41034	77878	81474	32942	28177	32866	12851	20948	5267	11306	23967	11095	4402	14741	18924	14857	37226	5476	13511	23151	72278	3057	4702	16957	2466	26010	22553	21806	24616	33516	25533	30759	12953	16699	25281	3442	23302	27022	21780	33814	1453	25194	27939	10466	13174	25439	52577	23655	29618	42265	39321	23188	58915	27719	14112	37126	33085	25602	6835	19686	2267	45281	16868	84266	19879	35037	77897	25263	40622	51465	23329	24264	27100	13564	18445	17711	38123	22431	7293	8180	1934	13462	20725	32919	31086	15373	39717	44096	8469	17578	107223	6896	25490	14413	47272	13938	98054	34034	4656	13486	15615	29251	24206	5026	42369	110047	27540	15659	14052	3788	20292	8497	3440640
    30	14824	21921	2081	27094	53606	26632	22240	78217	9364	28725	82110	5400	12420	18393	49278	11555	6459	26718	4234	14950	42943	40856	49085	64594	30645	19348	31684	33464	20638	41819	12587	10694	33359	23565	31390	20141	3686	11496	64311	29585	18115	19227	21438	4192	33629	22537	32618	11625	5349	19686	15109	34351	81309	2821	68742	23492	43718	10072	19339	34934	12060	20161	8952	52136	39869	15963	38691	19716	33713	12740	35487	13659	15756	5641	18113	31535	10635	17879	24647	28377	28379	27875	26009	26537	12297	38089	101658	44214	16364	30336	18894	19027	11098	28428	13095	6653	75768	38363	17181	16952	33873	27424	40857	31095	14737	32392	3683	30013	9527	60433	53219	12396	13461	31358	24478	34100	39498	2919	37381	25104	4143	19551	24755	19689	6471	12882	32929	54911	3440640
    31	27604	32666	29834	22837	23797	40656	17436	23578	15141	41042	14362	9539	23956	26465	17162	14867	5003	25591	10066	31770	80583	58033	11744	30575	21915	10721	75448	18684	33277	39981	16159	25758	39265	61368	17602	12502	25287	3500	36701	29972	6049	11261	5286	17217	40255	99213	25600	19358	89132	27197	10852	41906	15050	73928	4253	16755	44930	29041	30517	42687	13288	24511	27335	24352	18679	1397	27948	22365	22483	29646	15735	27916	16924	81727	36592	35882	3443	28823	37823	15744	5132	21794	76959	16523	4026	23331	16287	10938	31114	29786	20109	56148	37980	42502	36734	14444	13362	19301	16838	9479	41407	23914	1624	15697	13900	21660	37143	33459	20725	4981	74497	18867	35691	24054	12943	39021	35186	33902	36104	20170	22019	2221	3270	21207	39625	14526	9477	15016	3440640
    32	3420	20145	23036	21944	26762	40618	15968	25849	79540	33497	10701	6537	1958	53738	33577	15934	26640	35971	17019	14965	36826	44207	59782	14956	31976	19251	9077	25159	21543	7280	26013	39968	37358	39781	36341	36728	27494	23164	74424	14818	45669	38515	7628	29652	59271	28262	13585	65709	12971	25557	14947	13101	14496	47572	32170	26441	41140	28050	25614	8907	31668	55964	17578	27671	25032	37578	27277	29776	19521	15614	32191	3232	34939	27471	26250	2692	14236	27906	9577	23350	54629	28345	22661	13362	21734	8968	66230	23606	19907	23085	51778	17501	24261	14277	35662	52191	13179	31255	16370	18441	25082	18581	16079	31828	21237	101992	27573	20626	17218	22351	45812	20895	3198	9406	22678	2270	25146	16425	4316	17908	10472	30534	63978	18259	16388	15130	9468	45603	3440640
    33	53213	87397	24726	33325	4295	43601	12896	49976	5042	27980	18755	6071	18829	32256	7217	8341	25668	36578	4152	7131	8533	7096	39481	21101	35490	35483	11811	12117	23555	14522	26524	29845	27784	45360	8232	58958	30269	64236	6491	7776	34185	25776	14134	27126	5118	12936	45087	18407	37132	34519	39081	23972	80542	5771	30546	17902	11296	24717	14400	39055	27798	44403	30083	5566	5702	34076	27404	6855	42850	42552	28091	46385	22920	14088	26503	11920	43609	8187	18680	28211	47073	56385	65112	23433	22324	35563	49013	11346	6502	27122	22274	35510	19075	32877	44592	10826	35299	75852	29226	104507	30566	3774	39500	29000	16257	33893	30807	6298	11792	4982	26880	54928	17433	41637	13875	3445	19354	22281	22641	4066	3802	26129	33448	2757	9781	40261	5506	51938	3440640
    34	10379	12974	26474	66703	28572	13388	10169	26626	8888	51782	20703	2328	26673	20907	24713	25359	39886	30805	62743	21978	18470	28226	7318	23520	9375	34655	44156	29081	14839	6983	46083	31097	19822	30390	5038	48697	31096	16197	3822	12838	41695	29652	4018	40318	28491	21621	7366	32554	8836	28091	19992	27882	75853	775	4147	39254	35167	26800	17618	8294	3017	26273	40410	28326	54074	14913	14960	4866	41632	146874	25370	56447	14100	27167	32856	11300	67093	5463	34071	26951	23641	11908	45186	34126	6339	47564	18827	14311	26364	4415	30034	36893	8794	8882	57491	45075	30183	22048	66703	27762	12307	15617	16776	46645	29553	30182	28573	38150	30395	25336	34285	21670	68380	19975	4906	3018	12115	26513	8844	28581	48499	6483	8969	22519	50002	23186	30173	14102	3440640
    35	19129	23502	11364	47733	33407	19693	5382	26879	41414	13824	5052	4336	23441	28673	29945	7131	43037	16207	46069	11080	70739	33094	18388	38010	30419	68291	29723	8899	12721	36378	41565	6906	18777	50013	20398	10770	2342	33466	5310	24105	43909	13848	31846	45225	5134	26826	58122	31885	36536	26992	30857	13604	25854	19804	43314	28373	32008	25698	33719	87622	27152	29062	9091	25656	16887	11257	3228	21104	32534	32869	9684	45019	30736	55242	29078	6670	7367	4326	31171	33425	27215	26460	5721	4688	10519	41729	32910	33387	27023	20121	32967	24389	29881	27466	29604	28155	64498	41481	43052	47321	31215	30697	17737	30273	5814	81844	31718	75439	12526	28272	4634	27289	6689	12803	14019	77192	26371	6087	4020	25542	8275	14285	18562	3787	47693	34679	21383	2862	3440640
    36	34319	10719	57817	4447	24501	29401	16925	18841	22624	24170	19594	6858	18309	2796	47135	28344	8176	25353	6821	3970	14057	48220	72712	29419	37076	24586	34337	24278	5720	34917	20651	35217	46209	13090	29248	30818	29184	5752	36914	10064	40691	27706	77306	26374	19442	18861	97401	7409	2600	13508	12032	16908	56790	43559	4811	15060	14757	10699	23298	4117	13071	25953	11754	24928	34469	54495	21107	32132	38781	34222	5051	22536	25581	97013	12484	72224	37082	4595	12642	28020	50150	33735	31716	10525	5395	30533	33103	102783	30453	25828	18000	9809	42861	3885	26325	15254	32926	45192	12398	34404	46078	20687	32482	41272	10651	19521	4126	24897	23914	7766	27897	17868	61373	2829	23935	34944	13840	24030	34464	21935	29206	39266	4600	28516	26558	11261	27080	49311	3440640
    37	36088	18715	43101	21341	20638	21155	34012	48569	28172	23972	58169	8747	26951	6168	11758	28998	28004	5888	22857	21406	34086	27448	22374	22093	46798	11293	34635	12431	28323	48410	5320	13161	15631	34855	6810	10458	25611	5562	23890	30778	25566	38788	17791	7410	41001	65083	25182	22652	26130	31004	4632	7683	46693	5891	28988	34378	10470	37114	27033	65417	18283	52557	54877	16639	1043	31854	37029	25765	11456	2350	22614	25471	2403	94642	3439	50053	28125	23875	51669	38113	26191	27834	27418	27243	8683	12428	3641	12461	6925	25426	25592	43766	42659	30762	19059	43444	20014	7163	40441	38325	25106	95849	41364	24870	74548	17041	48034	21094	5245	37276	24240	2308	48513	35068	7238	18821	5961	30677	24792	5909	39334	34943	11780	42294	25208	23089	5446	39278	3440640
    38	15033	38920	10791	55513	37470	8725	11162	28632	22002	5335	24688	7586	28499	8657	25669	40249	29268	28496	42949	6123	26298	11333	65256	43942	19824	9582	42688	7871	33700	11943	19486	12528	28886	33874	77271	6824	15780	13644	37322	60082	15567	34925	10814	12235	64248	15434	11268	27777	32956	24588	15335	29617	12301	55922	6183	217394	30593	27376	22248	7888	38951	18829	40879	25415	31375	30065	40714	32166	27880	32008	2246	30066	18304	27339	19071	34520	67498	5607	8395	41673	40280	33267	32847	2230	28382	28263	59476	31630	12801	5899	19115	9438	54362	8345	14359	16011	23410	9992	20433	35475	28916	42389	31972	3532	19837	32826	28001	16864	14949	10642	36239	29693	23629	5218	15676	59958	6622	22906	13600	27938	27621	10043	31561	31676	25977	27980	22687	4102	3440640
    39	50759	80203	30952	47662	30412	15921	43414	79092	94651	20912	11811	29557	6035	8909	12419	7518	63232	33298	20531	21817	47335	13196	3233	23849	4749	54602	18611	10420	28667	32261	25393	14073	33507	15823	32150	24011	16421	30465	22530	15270	57071	35188	33700	26452	2872	33238	29481	18905	14574	35105	12324	45025	30674	7680	25268	26013	33213	30183	24698	9294	41564	34941	21173	9960	7159	13919	42175	4394	4007	23989	27620	26061	22387	2534	27169	32882	15260	52797	35558	5022	23992	14533	69719	15459	12891	34339	28198	40760	3466	48403	33751	30522	23906	40284	24889	60565	25118	26302	50459	2144	29606	29649	25163	28204	12258	14555	31427	36801	4681	18487	25432	3464	18301	22506	23168	14757	28929	21635	5015	8403	44973	52524	24160	30725	7503	43047	31374	36993	3440640
    40	29221	20259	4380	3743	20411	35137	21752	35603	29198	14875	5516	27274	18837	31160	27918	38917	26453	18164	25025	16790	35068	24199	8943	22559	12877	5963	27659	22224	28342	44037	43394	29725	49949	18924	7770	52490	9568	33776	30068	25592	28082	18364	31162	42690	45535	56919	4713	30076	33545	6940	28381	32114	40124	9532	21657	33294	5923	15780	17993	24979	23292	31956	15466	18537	13497	63978	4858	22049	21607	9822	15620	3870	17361	18821	10992	38449	26179	44730	83959	74547	56144	27830	43074	45646	31745	14730	4410	4141	6058	42803	27823	18723	32145	39030	22926	8972	4461	9838	10603	31415	30249	32620	35814	24578	5113	37217	26655	20377	45582	29260	35778	22706	29315	43354	44959	71879	5453	47949	4235	26589	28045	34423	13835	41072	36838	30135	46395	36545	3440640
    41	47404	41747	39566	7326	4509	28502	27621	30949	8590	51596	18890	28208	5944	14643	39806	46750	39786	48706	64595	33563	36939	31089	5472	20456	6570	20012	30652	5651	8643	17308	16606	18340	37648	9119	23934	36318	36309	7253	8730	19286	2255	26644	27634	22767	30305	37861	41718	21073	33479	44838	28382	5122	38349	34239	36995	26272	2719	29523	29750	21968	11620	28983	35311	44005	36529	50090	41043	27315	32137	43795	26990	23313	43716	14980	15731	15649	4424	38465	18285	49075	6120	38122	39150	14796	43236	66423	23553	18098	25623	22542	28705	19777	39776	34537	4777	6665	2915	37768	26451	40371	21053	11769	25881	43329	582	16345	100386	7085	33758	9128	52501	15113	74413	22197	5177	21458	7325	30314	17787	10804	16574	79964	30089	12860	23747	5474	27988	9749	3440640
    42	4995	18635	85828	24749	44669	28399	24302	23790	49013	34384	52918	5946	25201	8064	31383	6317	54590	31195	47746	24396	25132	26279	59954	57325	41800	25483	5582	32857	38764	27600	17218	40713	35443	29853	45652	32669	23451	44812	12989	28223	22940	26410	3567	11670	26721	32604	7402	29073	32545	47040	18220	4844	36069	9404	22666	66135	27667	3288	24526	28064	14543	31288	3028	10073	38069	39918	24364	2989	17224	22780	41318	58537	2400	41726	70495	63557	16740	22005	5986	15098	31036	18665	4016	4562	16179	26772	34348	9717	8789	7270	28548	16521	34263	28156	7414	4234	17285	59112	34004	30098	14704	36447	32879	24779	10359	38028	29234	8755	33447	22004	5682	26625	11337	45331	31577	50423	18353	28749	5842	16075	3574	1904	6034	98491	16284	46267	53145	2010	3440640
    43	29486	4458	54992	12311	41986	29255	31023	14096	76437	29430	22211	10837	43487	5221	3556	8802	38362	2990	31518	47354	41915	6274	3067	675	20486	31675	30962	64461	5328	34452	25237	25383	7193	5128	23009	11690	64549	31129	22085	12080	33814	30293	41692	56385	36107	39211	33541	46314	5495	35401	18353	21394	24475	17834	10802	18785	58941	17178	44630	26544	30327	25972	23730	7446	8766	38584	33892	36055	22357	21839	36494	27859	26610	29960	28930	58748	7781	50674	9083	8590	42255	59789	27910	27171	31334	17564	27065	54819	41426	37440	24776	18695	11645	3791	13784	76	31928	105414	16789	23354	36263	13923	8621	5719	73600	34015	10487	26594	7831	6166	16171	19901	73373	7785	46278	27854	5715	6811	6504	16050	34793	61433	19137	9641	10899	36471	22481	23623	3440640
    44	35167	19033	18068	44560	7298	23969	58798	9540	54938	17794	5046	45794	24650	35868	22410	11782	16366	8916	29808	17195	42410	22526	65981	44155	13026	39972	13174	48878	34913	29240	8706	29345	16984	20392	12488	1627	24252	42178	35280	40535	17043	25221	38929	6117	83506	52770	27559	23355	36853	16178	5291	23356	30418	36039	58550	24612	33428	21072	28487	24842	19519	200	55592	16390	20700	2786	26802	15736	14161	43181	36133	34818	30821	40972	3401	5792	37416	18377	8178	13239	72727	53077	9189	26928	10754	2308	6223	6335	50239	16422	34484	29007	25321	7211	46179	30560	18499	29659	38687	37214	18195	41119	18665	8987	33897	27888	31636	41518	22375	10291	51722	27682	8907	40297	31250	1155	78143	4378	23617	14407	4208	24742	102929	19099	5255	11999	15336	19018	3440640
    45	18134	36430	33901	21153	34823	56092	21583	24857	33180	7847	22448	33095	52165	18646	18465	17397	29636	48907	13761	13495	36481	18781	79256	28608	27010	7173	27183	55554	24895	27978	22249	37792	35267	66038	16391	26687	18476	53816	39850	5696	6171	21524	50161	12495	18600	42978	53242	52520	51121	4162	31987	31725	14590	14742	32145	4460	39594	7849	20995	7468	9580	4741	4657	18697	18766	18807	39933	25148	7746	19382	41476	25296	4858	6505	23363	31090	36208	21216	4379	3057	57463	22008	38492	56441	29032	11822	27516	64688	57796	7312	3339	16083	59857	24917	40322	19205	3960	2424	20483	29924	10376	34494	7836	26150	17891	20267	1031	10553	17490	13187	11644	13953	49670	8979	50377	11846	14697	21035	33063	68165	65569	10596	8452	100419	39870	28238	17091	39987	3440640
    46	40108	37849	32344	29432	22519	39401	33580	34851	18547	26258	56754	35137	7375	6774	17490	5870	23449	10333	15527	40023	6966	11284	102218	26396	4020	33816	38192	35844	26881	36194	47040	11112	33852	40516	30120	27070	22306	16533	28800	49515	16501	4643	2227	38479	25187	55808	22099	41230	8541	16587	31104	33368	73465	28015	54807	53297	12174	7278	8432	9188	44835	81763	11670	7128	8583	3299	14482	28844	65236	12505	9734	22755	6913	7376	27651	32452	26910	24911	7072	16822	43695	24046	44308	13694	66527	23305	16665	5600	6083	6881	12926	36396	15559	37611	29373	3002	26014	65826	51346	31672	5894	43650	24216	24692	28085	48310	26992	18841	8610	22964	22664	26256	12899	28566	15117	44556	9689	60774	36293	28067	10721	7440	35245	24565	35022	23129	13245	27942	3440640
    47	27746	34565	22666	21549	29478	24046	25469	11652	18827	6021	9687	38363	14613	4080	20341	55098	27590	45976	46634	5365	34924	35865	10173	40413	6434	25643	31395	48573	29092	4112	11656	49821	59646	48844	45978	47448	30394	6907	11744	32791	7678	1773	24655	7310	40265	52305	19675	45735	11114	51823	27754	8735	42658	40088	21158	12649	11315	35598	21711	2256	21908	16336	29154	17528	6312	5972	46494	10815	7448	4953	5779	45601	16904	39549	51532	3955	18242	27289	38608	15745	39170	9243	37564	21766	7013	101372	75211	28997	35466	4641	58513	7316	13347	5996	10895	52322	62870	49704	30965	8617	7607	23906	24528	8265	10746	23467	19610	30083	29832	29427	18089	42134	15894	11914	33928	29772	20411	46472	42258	19881	34467	30214	25940	40309	24206	22770	28549	66975	3440640

