ggml_cuda_init: found 1 CUDA devices (Total VRAM: 45596 MiB):
  Device 0: NVIDIA L40S, compute capability 8.9, VMM: yes, VRAM: 45596 MiB

Computing statistics for /home/user1/workspace/bobchenyx/26-ICCAD/qwen3-imatrix-q8_0-E4.gguf (384 tensors)

 Layer	       Tensor	          Σ(Act²)	  Min	            Max	           μ	   σ	 % Active	N	   Entropy	E (norm)	ZD	  CosSim
    33	20764	48709	10991	23359	1051	20096	5127	33502	2361	16329	6287	2177	8554	15806	2691	4151	15836	19322	1776	4237	4272	2749	16606	11829	14403	16459	5197	5313	10273	6111	12174	17507	15388	25204	3505	36481	13598	30424	2476	2674	15412	12886	5878	11195	1701	5348	28861	10461	19807	13129	24706	11844	48288	1905	17714	8673	3159	9723	7196	21965	11758	27981	9182	2363	1441	17154	9951	2211	20417	23551	15857	19576	8952	6674	17258	6118	18757	2673	8947	13091	20857	22433	44420	10702	9833	20324	20676	5440	2497	12879	13532	18558	7386	14150	28121	4621	15044	30762	18080	77071	24920	1278	17315	9892	5653	17887	13924	2275	4588	994	11898	26286	5804	13753	4694	1350	8881	9608	7599	1547	1706	10762	17327	342	3296	32766	2276	24781	1720320
    34	4248	6651	11671	40062	20182	6559	4675	15464	3026	37467	6829	1204	17966	7429	12220	11595	19149	15391	27380	9042	7306	15354	2742	13088	4969	13224	18261	21686	7672	3269	15109	20288	10236	12422	1910	26399	17357	5684	1633	3306	18516	13132	1125	19202	18211	6813	1937	17278	3206	12601	6646	13541	40471	270	1546	21252	21001	15151	5638	3183	845	9870	13214	13522	27011	5634	5693	1415	23710	95129	13962	30907	7333	18706	14273	5049	31359	1292	21780	15409	8256	5093	21864	15014	2079	21742	7357	5340	12997	1349	20451	15059	4789	2427	31050	24993	15289	10808	36326	14930	4543	6445	6356	25888	15503	19874	17038	14630	12714	10296	16737	7967	38367	7597	1346	895	6189	19459	3256	11867	28551	2904	3285	11425	26272	10566	10784	5395	1720320
    35	6568	10627	3985	32032	24546	10083	2117	9941	17824	4981	1792	1009	7744	16208	11418	3079	23773	6827	27764	4553	53307	9364	6377	24462	20705	38927	21152	3910	4004	11923	13623	3504	7378	16377	8776	5124	1380	18380	1025	9173	30778	4252	15720	19298	2667	14614	26783	14095	15867	5270	16637	5503	11154	9550	25363	15002	22811	19088	22302	57894	11380	15205	4628	13591	6247	3967	581	10028	14964	10518	3979	24100	20879	35283	15117	2460	2905	1025	12666	13481	13263	10123	1431	1807	4160	17348	14700	17767	10405	7203	19733	12834	13754	16424	12775	16936	30369	19359	18476	24567	14374	15941	8606	15300	2463	43605	19842	45946	4455	20312	1184	12221	2443	6338	5227	28524	10076	2271	1028	14717	3190	6696	5792	2436	25284	25316	9103	802	1720320
    36	20017	4539	26031	1097	14089	13896	8029	8388	10049	8697	9519	2150	6102	1440	20410	14087	3688	9725	2623	1338	4366	31380	63548	14545	18577	8634	19264	10196	1708	15467	6395	16276	19573	4004	12254	20101	11968	1549	23414	4332	27634	11245	33991	13184	8463	8011	50786	2358	681	6291	4191	6542	24140	22669	1582	7166	3779	3872	7350	1318	4555	9521	6136	8396	21371	36264	11763	12578	22435	22038	1841	12409	18377	48382	3604	44112	15724	1785	5750	12588	21142	23050	12664	6127	1175	15337	19789	63415	20982	18401	5095	2978	21808	1194	17329	4822	19139	19038	5073	27826	19216	10068	12420	24965	2294	11942	1029	13906	12716	3058	10661	7208	36188	400	11813	11748	4347	14925	17533	7945	12724	15939	1526	13228	10669	3909	13312	29900	1720320
    37	18468	8037	24771	11597	10304	8496	19479	21280	17394	17424	15169	2920	15231	1889	6395	22175	11189	3244	9151	11464	25603	6304	10524	6509	30737	3677	14735	3337	8737	21674	1800	5210	6199	22847	2157	5733	13726	2202	17066	16738	8567	24347	5500	2607	19841	36503	10903	11803	18881	11980	1126	2982	32703	2717	17525	15906	5625	17742	19495	53538	5842	31764	34832	6634	86	9247	28590	20458	5289	1004	9939	5751	498	64145	1249	28062	10005	8091	18068	19154	15391	14799	12031	11961	3246	5603	1272	3189	1844	9948	15232	11729	19855	14181	9163	21688	12036	2469	16977	12739	16477	61630	22862	9847	32136	5706	21219	5467	1468	14654	14309	266	24918	16829	2492	3612	2628	20559	8029	1719	16958	20176	4244	25063	9912	9759	1480	19957	1720320
    38	6973	18661	6221	25629	16941	2716	3288	9194	7130	2283	13413	1746	18115	2727	10325	22742	18482	21633	32801	2482	19070	3650	33453	12084	8494	3897	24625	2985	21184	5035	12128	3572	16692	21299	36707	3402	4987	6721	16431	23277	4495	22114	6401	5739	26768	6123	4514	16669	20042	9877	5234	14235	3990	20948	2670	86253	17551	10014	6675	2963	23341	8477	29789	8923	15662	20196	19042	21172	16728	16130	496	12420	11137	13427	9914	11829	41306	778	3282	25269	28850	17929	18755	532	14859	18281	33130	13280	3569	1594	6545	4883	43697	2903	5151	5112	8935	3748	10713	14640	16378	23720	14614	481	9020	27425	17591	5497	4527	3714	11167	10473	14826	1418	7884	29730	1805	13098	4682	18502	12030	4447	18265	15333	13980	19425	15939	1455	1720320
    39	41727	37669	17182	22927	13059	4510	17249	44141	61430	8079	5552	19554	1813	3717	4430	2467	29507	12868	10701	9575	30868	6790	1185	9277	1111	39994	8013	4862	21357	24955	14913	4817	17051	6267	18724	8088	4195	13874	9193	8364	27197	17068	22520	19016	478	25780	14205	5967	8339	17220	4500	21259	19052	3080	8950	11067	12453	15949	9992	2706	25428	13471	6997	4062	3072	7338	23048	2014	1098	6378	14688	9153	10955	1195	16823	22415	5961	24749	8502	2076	15243	6313	32711	6898	6691	24294	12623	19565	849	22296	14856	12322	17777	21112	10930	28541	10948	12116	31230	326	16579	19326	16366	11677	5076	7059	11927	20536	1717	7445	7791	1150	7582	13251	15756	6025	8193	9909	1635	5533	17506	19094	16195	14488	2021	18043	13368	19155	1720320
    40	23276	7991	1887	1296	7478	18931	10092	22849	15653	6746	1972	14196	12726	18347	10994	16410	9030	6389	8827	5547	19281	12165	2744	9818	4781	1834	11014	8585	12145	27057	21670	16655	36986	8410	3577	39339	1941	12491	20504	14826	16596	5983	16837	17927	19547	26457	2496	12877	17408	3206	12348	19560	23887	3702	11900	14682	3222	4823	8268	13898	11997	21261	8410	7098	5193	31072	2297	11626	12664	4691	7122	1497	9312	8011	5521	13513	12153	27900	47987	45248	18360	15656	29027	12504	14514	7364	2415	1412	2706	17959	14634	10705	20233	18990	9815	3521	1647	4663	5294	21442	14124	12754	10268	13617	3031	15383	16066	13512	23927	14044	19084	10439	18426	32726	13644	17207	1780	17219	1687	20565	14173	21539	6018	26990	23442	16486	21911	10740	1720320
    41	32942	14964	30615	3038	2122	13672	12874	21330	2031	19596	8545	13226	2736	7341	27640	21870	19543	26421	28324	20499	12969	20208	1690	13099	4327	8549	14741	2137	4440	8361	8717	7153	20834	2203	11137	20768	18303	1556	4668	13782	664	20472	19380	14087	19477	22189	26505	8641	18581	20933	18744	1793	19691	19473	14496	13538	766	20779	13830	13564	7550	14088	11946	23426	17723	37339	25700	10689	11811	29516	19127	13111	26234	5891	7336	5855	1747	16664	8504	13622	712	18705	17051	6033	21106	28307	11122	6228	19332	16129	9319	7581	23424	18299	1969	2219	715	18306	16565	21424	8719	6983	8314	15203	60	5649	53496	2530	19677	4097	34280	3496	25844	6983	831	8235	2453	8414	9074	4319	7444	28014	12577	5320	11590	2472	11151	4096	1720320
    42	1820	8097	55431	9172	27633	8664	16806	5460	20568	15155	43723	3149	12775	4068	15341	1990	15033	19455	26948	6903	11287	14476	15360	19622	16135	14338	2544	19744	20293	14892	6252	22461	15863	10728	30582	18199	7914	28604	6069	17741	12390	14586	1897	4463	18829	19294	4101	12303	21661	31043	6461	1428	19573	3798	9518	28223	18195	1165	11021	9766	6246	20336	504	4602	26193	23690	8512	788	4236	11011	20389	35198	501	18862	33497	37775	6108	8833	3939	7434	8595	10600	887	1196	9806	14705	18386	3076	2609	2670	11728	9757	13316	5512	3146	2013	11460	36291	20095	20387	4208	21729	17532	7673	6388	18782	13211	5921	25927	9391	2375	16299	2501	21534	12349	18963	6694	16427	2185	6970	946	393	2665	40101	9053	31106	32422	676	1720320
    43	21723	2517	25511	4097	29371	10683	14210	5284	39338	16612	9587	6172	26099	1198	874	4963	21164	378	15279	27580	16545	2582	955	114	8852	16137	6533	51644	2282	21052	12865	10785	3239	1658	8869	3104	25748	14212	9563	5260	13930	10537	12603	26056	14546	12193	14684	27874	2103	17445	8214	9310	8664	9239	3890	12597	28447	8611	24921	9882	16952	13048	12255	1717	4737	14806	24026	24016	9719	9183	13297	21717	12724	17058	15501	28150	5007	33169	3285	3526	19387	28923	13681	11487	23256	10135	18025	25850	28340	20625	13729	8449	5713	1031	7852	2	19345	59775	7559	10163	12680	5849	3901	3633	29033	18782	4564	19355	3098	2852	7662	8201	24570	3517	14825	20148	3441	2970	4080	10552	14501	44693	10816	3890	4051	17780	14528	8743	1720320
    44	11489	7602	7789	14069	3109	15565	17884	4905	21659	7005	1248	19411	12705	15455	7558	5871	6590	2837	12407	6814	17502	12978	21153	18697	6375	21492	3914	16138	25087	15293	3345	22639	8432	8185	4196	350	9010	17222	15792	14936	5867	13214	22696	3001	36369	36784	20611	9304	26996	11188	1622	12596	18183	27085	35338	13510	13376	14211	16814	15388	8560	45	41689	8147	7993	1103	19054	10273	5886	18308	17619	16762	15196	25006	1008	3317	22269	9966	2680	4546	52248	18433	4079	9687	3989	516	1790	3983	35557	7112	21318	19580	7621	4336	22563	19523	6230	16047	17719	22070	8013	31457	8659	3282	11601	17267	17001	21811	8696	7016	38186	17988	5557	19960	16511	320	30134	949	11219	4649	989	8293	46325	7033	2462	4172	8807	9274	1720320
    45	11535	25393	12546	7050	13237	29739	12230	6444	19221	3106	7408	18590	13765	12249	10804	6163	14379	30297	7001	5357	17620	11173	25635	18892	12485	3750	12316	28687	11526	16801	9444	24233	8183	47977	7290	11013	7834	17137	19887	1829	2078	10537	17349	4769	13044	14148	36691	41172	30360	1588	24816	11922	7360	6066	14870	1591	16724	3652	8155	2471	2895	1053	1301	3966	9484	8381	25347	7537	5176	10954	27506	15553	1885	2241	17714	13424	16047	7857	2217	914	28954	6665	19100	35509	16211	4651	13064	36677	37523	2527	908	5880	29703	10035	20547	10252	1641	896	8047	25036	4733	21245	3020	9308	8409	9933	180	4568	10491	6308	5891	5984	34740	2249	19212	4775	5423	6981	16922	22734	48594	3847	5446	48982	25508	11553	7055	21362	1720320
    46	20542	24201	16646	12240	14522	13188	15191	13359	9879	17637	41511	19553	2724	2545	8120	2259	16321	4908	5854	11820	3968	4709	33469	20113	970	18115	15698	29906	18027	16798	29720	2425	28490	24927	19727	8589	7020	6233	14437	30306	6132	1610	549	16814	8491	33951	11381	23406	4471	7332	19721	16132	25653	19189	42914	17732	10169	2298	2933	3376	19779	33333	4757	2785	3243	1000	7227	17988	24049	5018	5577	11839	2881	3989	15645	12239	12860	14170	2455	5881	14176	11359	23302	4735	38336	13877	10035	1167	3273	4589	4638	18126	6325	21312	18805	672	15395	35781	16122	18102	3367	11611	13281	9698	2628	35847	16347	6676	3505	11397	12290	14840	6407	16367	7153	33243	4821	27363	22176	10952	4668	3516	18251	10696	17479	6558	9330	12090	1720320
    47	11062	15933	12886	15516	23016	15796	5905	5595	11071	1464	3857	22601	6238	1804	9628	24643	18969	27681	21575	2033	21868	18052	3373	23185	1801	18426	17619	17078	23669	1265	4175	35440	35701	23922	31493	35367	18500	3322	4267	12869	3787	410	10128	3406	17284	33649	7953	33490	4102	19860	16525	4334	30357	18622	9940	5260	6302	20518	9470	304	15268	5593	19391	3732	2012	1913	3172	3025	3710	858	1883	2631	5590	27593	18205	432	9069	15934	5784	6933	18655	6443	12610	12919	1786	29350	23575	19478	17065	1541	38874	4455	8130	2265	4733	36198	29733	25606	15237	3817	1688	14576	12928	2435	3443	10499	7039	21366	9380	12010	10317	22418	6567	2881	10497	12002	9383	35856	32249	6322	21225	10466	13596	17770	4606	14811	12101	52325	1720320

