ggml_cuda_init: found 1 CUDA devices (Total VRAM: 45596 MiB):
  Device 0: NVIDIA L40S, compute capability 8.9, VMM: yes, VRAM: 45596 MiB

Computing statistics for /home/user1/workspace/bobchenyx/26-ICCAD/qwen35-imatrix-q8_0-callback-864.gguf (510 tensors)

 Layer	       Tensor	          Σ(Act²)	  Min	            Max	           μ	   σ	 % Active	N	   Entropy	E (norm)	ZD	  CosSim
   26	ffn_up_exps         	 501595.88	  0.2766	   460.5483	  0.96	  2.73	  100.00%	524288	   18.3084	 96.36%	      1.48%	  0.4104
   23	ffn_up_exps         	 498036.06	  0.2793	   575.9251	  0.95	  3.14	  100.00%	524288	   18.2504	 96.05%	      1.33%	  0.4404
   19	ffn_up_exps         	 488582.62	  0.2240	   257.9437	  0.93	  1.93	  100.00%	524288	   18.4789	 97.26%	      1.67%	  0.4320
   22	ffn_up_exps         	 477326.19	  0.3181	   423.3635	  0.91	  2.46	  100.00%	524288	   18.2854	 96.24%	      1.66%	  0.3871
   18	ffn_up_exps         	 447692.94	  0.1911	   329.9850	  0.85	  1.90	  100.00%	524288	   18.4092	 96.89%	      1.63%	  0.4365
   15	ffn_up_exps         	 430718.44	  0.2122	   229.0725	  0.82	  1.58	  100.00%	524288	   18.5106	 97.42%	      1.66%	  0.4249
   13	ffn_up_exps         	 425839.41	  0.2162	   296.4896	  0.81	  1.64	  100.00%	524288	   18.4912	 97.32%	      1.70%	  0.4494
   17	ffn_up_exps         	 418668.12	  0.1914	   300.1447	  0.80	  1.68	  100.00%	524288	   18.4716	 97.22%	      1.73%	  0.4187
   16	ffn_up_exps         	 411534.84	  0.1739	   210.2491	  0.78	  1.54	  100.00%	524288	   18.5151	 97.45%	      1.74%	  0.3903
   14	ffn_up_exps         	 396773.41	  0.1966	   211.0148	  0.76	  1.52	  100.00%	524288	   18.4888	 97.31%	      1.69%	  0.4448
   12	ffn_up_exps         	 394797.44	  0.2859	   295.0415	  0.75	  1.64	  100.00%	524288	   18.4615	 97.17%	      1.62%	  0.4577
   11	ffn_up_exps         	 387488.00	  0.2065	   267.6358	  0.74	  1.83	  100.00%	524288	   18.3371	 96.51%	      1.54%	  0.5030
    9	ffn_up_exps         	 376058.72	  0.1956	   146.0855	  0.72	  1.56	  100.00%	524288	   18.3579	 96.62%	      1.70%	  0.5184
    8	ffn_up_exps         	 372020.81	  0.2150	    88.5128	  0.71	  1.33	  100.00%	524288	   18.4756	 97.24%	      1.59%	  0.5327
   10	ffn_up_exps         	 350852.97	  0.2008	   330.8614	  0.67	  1.84	  100.00%	524288	   18.2413	 96.01%	      1.45%	  0.4872
    7	ffn_up_exps         	 328980.69	  0.2097	   157.8245	  0.63	  1.29	  100.00%	524288	   18.4198	 96.95%	      1.53%	  0.5357
    6	ffn_up_exps         	 267872.28	  0.1078	   159.3283	  0.51	  1.48	  100.00%	524288	   18.1911	 95.74%	      1.22%	  0.6215
    5	ffn_up_exps         	 263482.28	  0.0073	   105.8301	  0.50	  1.30	  100.00%	524288	   18.2533	 96.07%	      1.33%	  0.5352
    4	ffn_up_exps         	 246381.09	  0.0312	   170.6231	  0.47	  1.34	  100.00%	524288	   18.1954	 95.77%	      1.18%	  0.5596
    3	ffn_up_exps         	 221180.56	  0.0388	    87.3125	  0.42	  0.96	  100.00%	524288	   18.3543	 96.60%	      1.45%	  0.6646
    2	ffn_up_exps         	 179354.98	  0.0465	    59.6122	  0.34	  0.86	  100.00%	524288	   18.2536	 96.07%	      1.25%	  0.6268
    1	ffn_up_exps         	 170982.08	  0.0334	   113.1073	  0.33	  1.00	  100.00%	524288	   18.0449	 94.97%	      1.19%	  0.5271
    0	ffn_up_exps         	 170022.36	  0.0057	   237.8699	  0.32	  2.21	  100.00%	524288	   16.7013	 87.90%	      1.01%	  0.0000
   37	ffn_up_shexp        	   4539.11	  0.9489	    47.5172	  2.22	  2.90	  100.00%	  2048	   10.5444	 95.86%	      4.00%	  0.9888
   38	ffn_up_shexp        	   4479.83	  1.0237	   142.4796	  2.19	  4.00	  100.00%	  2048	   10.4583	 95.08%	      3.03%	  0.8280
   36	ffn_up_shexp        	   4434.96	  0.9381	    60.8486	  2.17	  2.94	  100.00%	  2048	   10.5357	 95.78%	      3.76%	  0.9843
   35	ffn_up_shexp        	   4066.00	  0.9284	    51.1756	  1.99	  2.67	  100.00%	  2048	   10.5467	 95.88%	      3.47%	  0.9468
   34	ffn_up_shexp        	   3593.48	  0.8377	    57.1797	  1.75	  2.99	  100.00%	  2048	   10.3712	 94.28%	      3.32%	  0.9921
   33	ffn_up_shexp        	   3523.05	  0.8223	    60.0777	  1.72	  2.90	  100.00%	  2048	   10.3521	 94.11%	      3.52%	  0.9901
   39	ffn_up_shexp        	   3365.44	  0.7626	   219.9599	  1.64	  5.07	  100.00%	  2048	   10.3605	 94.19%	      1.22%	  0.9122
   32	ffn_up_shexp        	   3134.99	  0.7354	    55.9099	  1.53	  2.60	  100.00%	  2048	   10.3515	 94.10%	      3.37%	  0.9718
   31	ffn_up_shexp        	   2805.17	  0.7022	    44.9049	  1.37	  2.30	  100.00%	  2048	   10.4101	 94.64%	      2.98%	  0.9556
   30	ffn_up_shexp        	   2427.69	  0.5740	    69.2835	  1.19	  2.41	  100.00%	  2048	   10.3145	 93.77%	      2.69%	  0.9676
   29	ffn_up_shexp        	   2209.25	  0.5327	    35.8474	  1.08	  1.90	  100.00%	  2048	   10.3577	 94.16%	      2.98%	  0.9964
   27	ffn_up_shexp        	   2139.20	  0.5247	    61.7501	  1.04	  2.00	  100.00%	  2048	   10.4045	 94.59%	      2.29%	  0.9920
   20	ffn_up_shexp        	   2094.83	  0.5916	    39.3499	  1.02	  1.46	  100.00%	  2048	   10.5826	 96.21%	      2.15%	  0.9544
   28	ffn_up_shexp        	   2083.79	  0.5455	    31.0229	  1.02	  1.70	  100.00%	  2048	   10.4199	 94.73%	      2.83%	  0.9438
   25	ffn_up_shexp        	   2047.24	  0.5999	    52.4652	  1.00	  1.78	  100.00%	  2048	   10.4577	 95.07%	      2.49%	  0.9869
   21	ffn_up_shexp        	   2030.94	  0.5713	    31.7399	  0.99	  1.43	  100.00%	  2048	   10.5466	 95.88%	      2.39%	  0.9884
   24	ffn_up_shexp        	   1956.65	  0.5470	    35.5509	  0.96	  1.53	  100.00%	  2048	   10.4964	 95.42%	      2.59%	  0.9658
   26	ffn_up_shexp        	   1953.72	  0.4919	    58.5438	  0.95	  1.84	  100.00%	  2048	   10.4194	 94.72%	      2.29%	  0.9945
   23	ffn_up_shexp        	   1932.36	  0.5538	    62.5223	  0.94	  1.94	  100.00%	  2048	   10.3742	 94.31%	      2.25%	  0.9937
   19	ffn_up_shexp        	   1906.87	  0.5624	    22.8322	  0.93	  1.30	  100.00%	  2048	   10.5693	 96.08%	      2.39%	  0.9376
   22	ffn_up_shexp        	   1861.41	  0.5108	    54.2174	  0.91	  1.77	  100.00%	  2048	   10.3897	 94.45%	      2.39%	  0.9492
   18	ffn_up_shexp        	   1754.36	  0.4410	    41.8540	  0.86	  1.47	  100.00%	  2048	   10.4932	 95.39%	      2.10%	  0.9176
   15	ffn_up_shexp        	   1691.38	  0.4115	    24.0148	  0.83	  1.17	  100.00%	  2048	   10.5843	 96.22%	      1.95%	  0.9529
   13	ffn_up_shexp        	   1673.23	  0.4392	    26.8843	  0.82	  1.18	  100.00%	  2048	   10.5692	 96.08%	      2.39%	  0.9941
   17	ffn_up_shexp        	   1641.36	  0.4273	    23.7406	  0.80	  1.16	  100.00%	  2048	   10.5595	 96.00%	      2.34%	  0.9964
   16	ffn_up_shexp        	   1615.61	  0.3859	    23.0949	  0.79	  1.09	  100.00%	  2048	   10.5910	 96.28%	      2.44%	  0.9777
   14	ffn_up_shexp        	   1562.26	  0.3794	    24.4316	  0.76	  1.10	  100.00%	  2048	   10.5697	 96.09%	      2.05%	  0.9864
   12	ffn_up_shexp        	   1552.19	  0.4793	    29.7213	  0.76	  1.18	  100.00%	  2048	   10.5376	 95.80%	      2.20%	  0.9819
   11	ffn_up_shexp        	   1519.60	  0.4737	    36.2367	  0.74	  1.40	  100.00%	  2048	   10.4150	 94.68%	      2.00%	  0.9696
    9	ffn_up_shexp        	   1489.27	  0.4074	    29.0688	  0.73	  1.35	  100.00%	  2048	   10.4310	 94.83%	      2.00%	  0.9808
    8	ffn_up_shexp        	   1470.55	  0.4105	    27.3381	  0.72	  1.19	  100.00%	  2048	   10.5343	 95.77%	      1.95%	  0.9751
   10	ffn_up_shexp        	   1377.59	  0.3963	    31.0454	  0.67	  1.40	  100.00%	  2048	   10.3375	 93.98%	      2.05%	  0.9695
    7	ffn_up_shexp        	   1302.43	  0.3950	    21.4567	  0.64	  1.10	  100.00%	  2048	   10.4886	 95.35%	      2.00%	  0.8972
    6	ffn_up_shexp        	   1069.07	  0.2025	    41.5524	  0.52	  1.33	  100.00%	  2048	   10.2746	 93.41%	      1.51%	  0.9877
    5	ffn_up_shexp        	   1047.05	  0.0138	    34.3563	  0.51	  1.18	  100.00%	  2048	   10.3227	 93.84%	      1.61%	  0.9866
    4	ffn_up_shexp        	    981.38	  0.0587	    32.5491	  0.48	  1.17	  100.00%	  2048	   10.2743	 93.40%	      1.32%	  0.9802
    3	ffn_up_shexp        	    871.40	  0.0633	    20.3978	  0.43	  0.85	  100.00%	  2048	   10.4088	 94.63%	      1.56%	  0.9730
    2	ffn_up_shexp        	    703.00	  0.0656	    20.8614	  0.34	  0.80	  100.00%	  2048	   10.3008	 93.64%	      1.42%	  0.8770
    1	ffn_up_shexp        	    669.82	  0.1814	    18.4168	  0.33	  0.88	  100.00%	  2048	   10.1083	 91.89%	      1.46%	  0.8574
    0	ffn_up_shexp        	    667.63	  0.1124	    40.8923	  0.33	  1.75	  100.00%	  2048	    8.9091	 80.99%	      1.27%	  0.0000
   37	ssm_alpha           	   2786.10	  0.4063	   268.9705	  1.36	  6.53	  100.00%	  2048	    9.3607	 85.10%	      2.25%	  0.9947
   36	ssm_alpha           	   2719.36	  0.3700	   327.0919	  1.33	  7.76	  100.00%	  2048	    9.1317	 83.02%	      1.76%	  0.0000
   38	ssm_alpha           	   2478.73	  0.3928	   285.9940	  1.21	  6.72	  100.00%	  2048	    9.2618	 84.20%	      1.90%	  0.9932
    0	ssm_alpha           	   2363.86	  0.4272	   396.5406	  1.15	  9.47	  100.00%	  2048	    8.8324	 80.29%	      0.44%	  0.0000
   34	ssm_alpha           	   2189.24	  0.2630	   354.7218	  1.07	  8.24	  100.00%	  2048	    8.6555	 78.69%	      1.32%	  0.9867
    8	ssm_alpha           	   2087.14	  0.2795	   395.9033	  1.02	  9.43	  100.00%	  2048	    8.2552	 75.05%	      0.78%	  0.0000
   33	ssm_alpha           	   2063.24	  0.2711	   238.5431	  1.01	  5.86	  100.00%	  2048	    8.9795	 81.63%	      1.71%	  0.9917
   32	ssm_alpha           	   2050.41	  0.2433	   319.4897	  1.00	  7.54	  100.00%	  2048	    8.5687	 77.90%	      1.51%	  0.0000
   10	ssm_alpha           	   2047.32	  0.2151	   508.4196	  1.00	 11.62	  100.00%	  2048	    7.7976	 70.89%	      0.59%	  0.9962
    9	ssm_alpha           	   2008.42	  0.2310	   396.7228	  0.98	  9.28	  100.00%	  2048	    8.2437	 74.94%	      0.78%	  0.9970
   18	ssm_alpha           	   1949.74	  0.0785	   334.2072	  0.95	  7.83	  100.00%	  2048	    8.5991	 78.17%	      1.12%	  0.9987
   30	ssm_alpha           	   1930.90	  0.1159	   388.5415	  0.94	  8.92	  100.00%	  2048	    8.2237	 74.76%	      1.17%	  0.9992
   20	ssm_alpha           	   1888.11	  0.2435	   392.0877	  0.92	  8.95	  100.00%	  2048	    8.3297	 75.72%	      0.98%	  0.0000
    2	ssm_alpha           	   1883.36	  0.1662	   675.9977	  0.92	 15.09	  100.00%	  2048	    6.9007	 62.73%	      0.54%	  0.9972
    1	ssm_alpha           	   1874.29	  0.1842	   589.6859	  0.92	 13.30	  100.00%	  2048	    7.1508	 65.01%	      0.63%	  0.9417
   13	ssm_alpha           	   1831.51	  0.1127	   263.8363	  0.89	  6.51	  100.00%	  2048	    8.6569	 78.70%	      1.07%	  0.9965
   29	ssm_alpha           	   1825.90	  0.0908	   409.8906	  0.89	  9.34	  100.00%	  2048	    8.0396	 73.09%	      1.03%	  0.9996
   26	ssm_alpha           	   1825.01	  0.1513	   341.3830	  0.89	  7.90	  100.00%	  2048	    8.4515	 76.83%	      1.03%	  0.9978
   22	ssm_alpha           	   1806.49	  0.2004	   423.7420	  0.88	  9.58	  100.00%	  2048	    8.0958	 73.60%	      0.88%	  0.9983
   14	ssm_alpha           	   1801.14	  0.0814	   260.0565	  0.88	  6.31	  100.00%	  2048	    8.7748	 79.77%	      1.12%	  0.9986
   21	ssm_alpha           	   1799.61	  0.1139	   354.7949	  0.88	  8.11	  100.00%	  2048	    8.3984	 76.35%	      1.17%	  0.9990
   25	ssm_alpha           	   1789.37	  0.0913	   282.1889	  0.87	  6.67	  100.00%	  2048	    8.6866	 78.97%	      1.17%	  0.9967
   28	ssm_alpha           	   1748.46	  0.0969	   377.4416	  0.85	  8.61	  100.00%	  2048	    8.1934	 74.49%	      1.03%	  0.0000
    5	ssm_alpha           	   1724.71	  0.1920	   432.5686	  0.84	 10.04	  100.00%	  2048	    7.6219	 69.29%	      0.49%	  0.4608
   16	ssm_alpha           	   1723.23	  0.0624	   290.7415	  0.84	  6.82	  100.00%	  2048	    8.6482	 78.62%	      1.03%	  0.0000
   17	ssm_alpha           	   1712.75	  0.0466	   314.7269	  0.84	  7.28	  100.00%	  2048	    8.5754	 77.96%	      0.93%	  0.9986
    6	ssm_alpha           	   1708.78	  0.2154	   400.8223	  0.83	  9.40	  100.00%	  2048	    7.7523	 70.48%	      0.59%	  0.9993
   24	ssm_alpha           	   1660.57	  0.0792	   333.1713	  0.81	  7.68	  100.00%	  2048	    8.3158	 75.60%	      1.03%	  0.0000
   12	ssm_alpha           	   1639.58	  0.0930	   286.8236	  0.80	  6.84	  100.00%	  2048	    8.4437	 76.76%	      0.88%	  0.0000
    4	ssm_alpha           	   1321.10	  0.1854	    69.8433	  0.65	  3.11	  100.00%	  2048	    8.9862	 81.69%	      1.51%	  0.0000
   37	ssm_beta            	   2786.10	  0.4063	   268.9705	  1.36	  6.53	  100.00%	  2048	    9.3607	 85.10%	      2.25%	  0.9947
   36	ssm_beta            	   2719.36	  0.3700	   327.0919	  1.33	  7.76	  100.00%	  2048	    9.1317	 83.02%	      1.76%	  0.0000
   38	ssm_beta            	   2478.73	  0.3928	   285.9940	  1.21	  6.72	  100.00%	  2048	    9.2618	 84.20%	      1.90%	  0.9932
    0	ssm_beta            	   2363.86	  0.4272	   396.5406	  1.15	  9.47	  100.00%	  2048	    8.8324	 80.29%	      0.44%	  0.0000
   34	ssm_beta            	   2189.24	  0.2630	   354.7218	  1.07	  8.24	  100.00%	  2048	    8.6555	 78.69%	      1.32%	  0.9867
    8	ssm_beta            	   2087.14	  0.2795	   395.9033	  1.02	  9.43	  100.00%	  2048	    8.2552	 75.05%	      0.78%	  0.0000
   33	ssm_beta            	   2063.24	  0.2711	   238.5431	  1.01	  5.86	  100.00%	  2048	    8.9795	 81.63%	      1.71%	  0.9917
   32	ssm_beta            	   2050.41	  0.2433	   319.4897	  1.00	  7.54	  100.00%	  2048	    8.5687	 77.90%	      1.51%	  0.0000
   10	ssm_beta            	   2047.32	  0.2151	   508.4196	  1.00	 11.62	  100.00%	  2048	    7.7976	 70.89%	      0.59%	  0.9962
    9	ssm_beta            	   2008.42	  0.2310	   396.7228	  0.98	  9.28	  100.00%	  2048	    8.2437	 74.94%	      0.78%	  0.9970
   18	ssm_beta            	   1949.74	  0.0785	   334.2072	  0.95	  7.83	  100.00%	  2048	    8.5991	 78.17%	      1.12%	  0.9987
   30	ssm_beta            	   1930.90	  0.1159	   388.5415	  0.94	  8.92	  100.00%	  2048	    8.2237	 74.76%	      1.17%	  0.9992
   20	ssm_beta            	   1888.11	  0.2435	   392.0877	  0.92	  8.95	  100.00%	  2048	    8.3297	 75.72%	      0.98%	  0.0000
    2	ssm_beta            	   1883.36	  0.1662	   675.9977	  0.92	 15.09	  100.00%	  2048	    6.9007	 62.73%	      0.54%	  0.9972
    1	ssm_beta            	   1874.29	  0.1842	   589.6859	  0.92	 13.30	  100.00%	  2048	    7.1508	 65.01%	      0.63%	  0.9417
   13	ssm_beta            	   1831.51	  0.1127	   263.8363	  0.89	  6.51	  100.00%	  2048	    8.6569	 78.70%	      1.07%	  0.9965
   29	ssm_beta            	   1825.90	  0.0908	   409.8906	  0.89	  9.34	  100.00%	  2048	    8.0396	 73.09%	      1.03%	  0.9996
   26	ssm_beta            	   1825.01	  0.1513	   341.3830	  0.89	  7.90	  100.00%	  2048	    8.4515	 76.83%	      1.03%	  0.9978
   22	ssm_beta            	   1806.49	  0.2004	   423.7420	  0.88	  9.58	  100.00%	  2048	    8.0958	 73.60%	      0.88%	  0.9983
   14	ssm_beta            	   1801.14	  0.0814	   260.0565	  0.88	  6.31	  100.00%	  2048	    8.7748	 79.77%	      1.12%	  0.9986
   21	ssm_beta            	   1799.61	  0.1139	   354.7949	  0.88	  8.11	  100.00%	  2048	    8.3984	 76.35%	      1.17%	  0.9990
   25	ssm_beta            	   1789.37	  0.0913	   282.1889	  0.87	  6.67	  100.00%	  2048	    8.6866	 78.97%	      1.17%	  0.9967
   28	ssm_beta            	   1748.46	  0.0969	   377.4416	  0.85	  8.61	  100.00%	  2048	    8.1934	 74.49%	      1.03%	  0.0000
    5	ssm_beta            	   1724.71	  0.1920	   432.5686	  0.84	 10.04	  100.00%	  2048	    7.6219	 69.29%	      0.49%	  0.4608
   16	ssm_beta            	   1723.23	  0.0624	   290.7415	  0.84	  6.82	  100.00%	  2048	    8.6482	 78.62%	      1.03%	  0.0000
   17	ssm_beta            	   1712.75	  0.0466	   314.7269	  0.84	  7.28	  100.00%	  2048	    8.5754	 77.96%	      0.93%	  0.9986
    6	ssm_beta            	   1708.78	  0.2154	   400.8223	  0.83	  9.40	  100.00%	  2048	    7.7523	 70.48%	      0.59%	  0.9993
   24	ssm_beta            	   1660.57	  0.0792	   333.1713	  0.81	  7.68	  100.00%	  2048	    8.3158	 75.60%	      1.03%	  0.0000
   12	ssm_beta            	   1639.58	  0.0930	   286.8236	  0.80	  6.84	  100.00%	  2048	    8.4437	 76.76%	      0.88%	  0.0000
    4	ssm_beta            	   1321.10	  0.1854	    69.8433	  0.65	  3.11	  100.00%	  2048	    8.9862	 81.69%	      1.51%	  0.0000
   38	ssm_out             	     42.67	  0.0000	     2.6803	  0.01	  0.05	  100.00%	  4096	   10.0311	 83.59%	      1.66%	  0.0045
   37	ssm_out             	     22.51	  0.0000	     8.4608	  0.01	  0.13	  100.00%	  4096	    7.5672	 63.06%	      0.15%	  0.0019
   36	ssm_out             	     19.14	  0.0000	     8.8386	  0.00	  0.14	   99.90%	  4096	    6.6760	 55.63%	      0.10%	  0.0000
   33	ssm_out             	     11.51	  0.0000	     6.6129	  0.00	  0.10	   99.98%	  4096	    5.2198	 43.50%	      0.07%	  0.0031
   10	ssm_out             	      8.54	  0.0000	     7.6831	  0.00	  0.12	   99.39%	  4096	    1.5905	 13.25%	      0.02%	  0.0012
   34	ssm_out             	      7.20	  0.0000	     0.5727	  0.00	  0.01	  100.00%	  4096	   10.1917	 84.93%	      1.27%	  0.0020
   32	ssm_out             	      4.49	  0.0000	     0.2530	  0.00	  0.01	  100.00%	  4096	   10.1681	 84.73%	      1.42%	  0.0000
    0	ssm_out             	      4.16	  0.0000	     3.7125	  0.00	  0.06	   55.47%	  4096	    1.0566	  8.80%	      0.05%	  0.0000
   30	ssm_out             	      2.55	  0.0000	     0.0775	  0.00	  0.00	   99.98%	  4096	   10.6185	 88.49%	      5.20%	  0.0587
   29	ssm_out             	      1.98	  0.0000	     0.1549	  0.00	  0.00	   99.22%	  4096	   10.2387	 85.32%	      1.44%	  0.0254
    2	ssm_out             	      1.93	  0.0000	     1.7180	  0.00	  0.03	   90.36%	  4096	    1.7009	 14.17%	      0.02%	  0.0026
   28	ssm_out             	      1.82	  0.0000	     0.1171	  0.00	  0.00	   99.98%	  4096	    9.7434	 81.19%	      0.71%	  0.0000
   22	ssm_out             	      1.37	  0.0000	     0.0565	  0.00	  0.00	   99.61%	  4096	   10.5868	 88.22%	      2.37%	  0.0469
   26	ssm_out             	      1.37	  0.0000	     0.2249	  0.00	  0.00	   99.51%	  4096	    9.6744	 80.62%	      0.32%	  0.0086
   24	ssm_out             	      1.08	  0.0000	     0.0498	  0.00	  0.00	   99.44%	  4096	   10.5560	 87.97%	      1.12%	  0.0000
   14	ssm_out             	      1.07	  0.0000	     0.0949	  0.00	  0.00	   99.44%	  4096	   10.6331	 88.61%	      0.61%	  0.0376
   17	ssm_out             	      1.05	  0.0000	     0.1122	  0.00	  0.00	   99.58%	  4096	   10.4786	 87.32%	      0.68%	  0.0293
   21	ssm_out             	      1.05	  0.0000	     0.0592	  0.00	  0.00	   99.37%	  4096	   10.4784	 87.32%	      1.00%	  0.0630
   18	ssm_out             	      1.05	  0.0000	     0.0686	  0.00	  0.00	   99.78%	  4096	   10.5800	 88.17%	      1.37%	  0.0260
   20	ssm_out             	      1.04	  0.0000	     0.0537	  0.00	  0.00	   99.44%	  4096	   10.6683	 88.90%	      1.27%	  0.0000
   16	ssm_out             	      1.01	  0.0000	     0.0410	  0.00	  0.00	   99.90%	  4096	   10.6299	 88.58%	      0.95%	  0.0000
   25	ssm_out             	      0.98	  0.0000	     0.0968	  0.00	  0.00	   99.80%	  4096	    9.8192	 81.83%	      0.61%	  0.0231
    6	ssm_out             	      0.95	  0.0000	     0.4998	  0.00	  0.01	   99.44%	  4096	    6.4421	 53.68%	      0.02%	  0.0374
   12	ssm_out             	      0.94	  0.0000	     0.0111	  0.00	  0.00	   99.15%	  4096	   11.3309	 94.42%	      3.93%	  0.0000
   13	ssm_out             	      0.81	  0.0000	     0.0492	  0.00	  0.00	   99.73%	  4096	   10.8948	 90.79%	      1.25%	  0.1073
    9	ssm_out             	      0.60	  0.0000	     0.0182	  0.00	  0.00	   98.90%	  4096	   10.9442	 91.20%	      1.71%	  0.1347
    8	ssm_out             	      0.49	  0.0000	     0.0091	  0.00	  0.00	   98.00%	  4096	   11.1569	 92.97%	      3.25%	  0.0000
    5	ssm_out             	      0.36	  0.0000	     0.0069	  0.00	  0.00	   98.39%	  4096	   11.3812	 94.84%	      2.78%	  0.2542
    4	ssm_out             	      0.29	  0.0000	     0.0048	  0.00	  0.00	   96.12%	  4096	   11.4637	 95.53%	      4.49%	  0.0000
    1	ssm_out             	      0.15	  0.0000	     0.0036	  0.00	  0.00	   83.35%	  4096	   10.9641	 91.37%	      1.59%	  0.0052

Computing weighted average statistics per layer (40 layers)

  Layer	     μΣ(Act²)	      μZD	μCosSim
================================================
    0	     148532.38	    1.3699%	0.0000
    1	     149392.67	    1.5575%	0.4873
    2	     156691.52	    1.6564%	0.5860
    3	     193568.38	    1.9779%	0.6224
    4	     215260.77	    1.5772%	0.5248
    5	     230211.44	    1.7260%	0.5036
    6	     234049.20	    1.5974%	0.5820
    7	     287939.72	    1.4373%	0.4913
    8	     325059.47	    1.6747%	0.4863
    9	     328596.94	    2.0607%	0.4881
   10	     306578.47	    2.0756%	0.4706
   11	     339187.38	    2.2284%	0.4873
   12	     344976.28	    1.8613%	0.4364
   13	     372129.22	    2.0342%	0.4280
   14	     346727.78	    2.1660%	0.4296
   15	     377032.78	    2.1378%	0.4054
   16	     359643.28	    2.3995%	0.3712
   17	     365861.84	    1.8974%	0.4065
   18	     391246.38	    1.5548%	0.4142
   19	     427713.69	    2.3111%	0.4080
   20	     467896.22	    1.7163%	0.3665
   21	     453464.50	    2.1691%	0.4239
   22	     417129.38	    1.7516%	0.3737
   23	     435984.06	    1.8581%	0.4185
   24	     439688.50	    2.0089%	0.3452
   25	     461740.81	    1.9661%	0.3859
   26	     438368.66	    2.0172%	0.4064
   27	     484107.97	    1.9632%	0.4093
   28	     469109.09	    2.2465%	0.3455
   29	     495584.84	    2.2157%	0.3615
   30	     544389.50	    2.0106%	0.3800
   31	     631984.81	    2.3583%	0.3598
   32	     704325.56	    2.8297%	0.3788
   33	     787920.88	    2.8389%	0.4006
   34	     803207.06	    2.6224%	0.3789
   35	     910607.81	    2.8261%	0.3271
   36	     993660.75	    2.9558%	0.3270
   37	    1021419.94	    3.2127%	0.3673
   38	    1014566.75	    2.1414%	0.2772
   39	     768268.06	    1.0029%	0.3871


Per-expert activation counts — MoE layers (40 layers, 256 experts each)
(Counts reflect total activations over the calibration dataset)

 Layer	Exp0	Exp1	Exp2	Exp3	Exp4	Exp5	Exp6	Exp7	Exp8	Exp9	Exp10	Exp11	Exp12	Exp13	Exp14	Exp15	Exp16	Exp17	Exp18	Exp19	Exp20	Exp21	Exp22	Exp23	Exp24	Exp25	Exp26	Exp27	Exp28	Exp29	Exp30	Exp31	Exp32	Exp33	Exp34	Exp35	Exp36	Exp37	Exp38	Exp39	Exp40	Exp41	Exp42	Exp43	Exp44	Exp45	Exp46	Exp47	Exp48	Exp49	Exp50	Exp51	Exp52	Exp53	Exp54	Exp55	Exp56	Exp57	Exp58	Exp59	Exp60	Exp61	Exp62	Exp63	Exp64	Exp65	Exp66	Exp67	Exp68	Exp69	Exp70	Exp71	Exp72	Exp73	Exp74	Exp75	Exp76	Exp77	Exp78	Exp79	Exp80	Exp81	Exp82	Exp83	Exp84	Exp85	Exp86	Exp87	Exp88	Exp89	Exp90	Exp91	Exp92	Exp93	Exp94	Exp95	Exp96	Exp97	Exp98	Exp99	Exp100	Exp101	Exp102	Exp103	Exp104	Exp105	Exp106	Exp107	Exp108	Exp109	Exp110	Exp111	Exp112	Exp113	Exp114	Exp115	Exp116	Exp117	Exp118	Exp119	Exp120	Exp121	Exp122	Exp123	Exp124	Exp125	Exp126	Exp127	Exp128	Exp129	Exp130	Exp131	Exp132	Exp133	Exp134	Exp135	Exp136	Exp137	Exp138	Exp139	Exp140	Exp141	Exp142	Exp143	Exp144	Exp145	Exp146	Exp147	Exp148	Exp149	Exp150	Exp151	Exp152	Exp153	Exp154	Exp155	Exp156	Exp157	Exp158	Exp159	Exp160	Exp161	Exp162	Exp163	Exp164	Exp165	Exp166	Exp167	Exp168	Exp169	Exp170	Exp171	Exp172	Exp173	Exp174	Exp175	Exp176	Exp177	Exp178	Exp179	Exp180	Exp181	Exp182	Exp183	Exp184	Exp185	Exp186	Exp187	Exp188	Exp189	Exp190	Exp191	Exp192	Exp193	Exp194	Exp195	Exp196	Exp197	Exp198	Exp199	Exp200	Exp201	Exp202	Exp203	Exp204	Exp205	Exp206	Exp207	Exp208	Exp209	Exp210	Exp211	Exp212	Exp213	Exp214	Exp215	Exp216	Exp217	Exp218	Exp219	Exp220	Exp221	Exp222	Exp223	Exp224	Exp225	Exp226	Exp227	Exp228	Exp229	Exp230	Exp231	Exp232	Exp233	Exp234	Exp235	Exp236	Exp237	Exp238	Exp239	Exp240	Exp241	Exp242	Exp243	Exp244	Exp245	Exp246	Exp247	Exp248	Exp249	Exp250	Exp251	Exp252	Exp253	Exp254	Exp255	Total
